CONFORMED-NAME	SIC	CIK	YEAR
CERNER CORP /MO/-97	7373	804753	1997
ATEL CASH DISTRIBUTION FUND III LP-97	7359	856123	1997
NETSCAPE COMMUNICATIONS CORP-97	7372	944458	1997
AWARE INC /MA/-97	7373	1015739	1997
ATEL CASH DISTRIBUTION FUND II-97	7359	823065	1997
ROMAC INTERNATIONAL INC-97	7363	930420	1997
BA MERCHANT SERVICES INC-97	7374	1024674	1997
RED LION INNS LIMITED PARTNERSHIP-97	7011	810724	1997
AMERICAN INCOME PARTNERS IV B LP-97	7359	826930	1997
CINEMA PLUS LP-97	7812	822368	1997
MINDSPRING ENTERPRISES INC-97	7389	1005702	1997
AWARD SOFTWARE INTERNATIONAL INC-97	7372	1013920	1997
AMERICAN INCOME PARTNERS III-A LIMITED PARTNERSHIP-97	7359	808512	1997
TEXTAINER EQUIPMENT INCOME FUND V LP-97	7359	915194	1997
MENTOR GRAPHICS CORP-97	7373	701811	1997
AIRCRAFT INCOME PARTNERS L P-97	7359	826156	1997
CHARTWELL LEISURE INC-97	7990	929929	1997
AMERICAN INCOME PARTNERS III-C LIMITED PARTNERSHIP-97	7359	808515	1997
AMERICAN INCOME 6 LTD PARTNERSHIP-97	7359	780396	1997
ICT GROUP INC-97	7389	1013149	1997
AMERICAN INCOME PARTNERS IV C L P-97	7359	826931	1997
UNIVERSAL OUTDOOR HOLDINGS INC-97	7310	928063	1997
POLARIS AIRCRAFT INCOME FUND I-97	7359	748218	1997
VMARK SOFTWARE INC-97	7372	885474	1997
POWERCERV CORP-97	7373	1005758	1997
JUDGE GROUP INC-97	7373	1022893	1997
LADY LUCK KIMMSWICK INC-97	7900	912356	1997
PLM TRANSPORTATION EQUIPMENT PARTNERS IXD 1986 INCOME FUND-97	7359	778794	1997
PREMENOS TECHNOLOGY CORP-97	7372	948722	1997
FIDELITY LEASING INCOME FUND VII L P-97	7377	858661	1997
ON TECHNOLOGY CORP-97	7372	925288	1997
PLM TRANSPORTATION EQUIPMENT PARTNERS VIIC 1985 INCOME FUND-97	7359	754714	1997
LEGACY SOFTWARE INC-97	7372	1007367	1997
AMERICAN INCOME FUND I-B-97	7359	868678	1997
AFFINITY TECHNOLOGY GROUP INC-97	7373	1007508	1997
AFFINITY GROUP INC-97	7900	910560	1997
PEGASUS AIRCRAFT PARTNERS L P-97	7359	835900	1997
SCOTSMAN HOLDINGS INC-97	7359	923144	1997
BUFFS N PUFFS LTD-97	7500	350133	1997
PSINET INC-97	7370	940716	1997
SEGUE SOFTWARE INC-97	7373	894572	1997
GENSYM CORP-97	7372	1005387	1997
ACCENT SOFTWARE INTERNATIONAL LTD-97	7372	945321	1997
KATZ MEDIA CORP-97	7311	864363	1997
REGAL CINEMAS INC-97	7830	905035	1997
ICON CASH FLOW PARTNERS L P SERIES D-97	7359	874320	1997
ICON CASH FLOW PARTNERS L P SERIES E-97	7359	881788	1997
LADY LUCK GULFPORT INC-97	7990	908535	1997
INFOSEEK CORP-97	7372	920729	1997
POLARIS AIRCRAFT INCOME FUND VI-97	7359	857087	1997
HOMEGATE HOSPITALITY INC-97	7011	1021421	1997
SPSS INC-97	7372	869570	1997
INTERPOOL INC-97	7359	898777	1997
TITAN CORP-97	7373	32258	1997
HORSESHOE GAMING LLC-97	7900	1005732	1997
OBJECT DESIGN INC-97	7372	1014955	1997
LOGIC WORKS INC-97	7372	949871	1997
OPTIKA IMAGING SYSTEMS INC-97	7372	1014920	1997
STATE OF THE ART INC /CA-97	7372	874097	1997
WEST TELESERVICES CORP-97	7389	1024657	1997
JDA SOFTWARE GROUP INC-97	7371	1006892	1997
ALTERNATIVE RESOURCES CORP-97	7363	920521	1997
PLM TRANSPORTATION EQUIPMENT PARTNERS IXC 1986 INCOME FUND-97	7359	778793	1997
PRATT CASINO CORP-97	7011	912928	1997
SUMMIT DESIGN INC-97	7372	925072	1997
SMITH MICRO SOFTWARE INC-97	7372	948708	1997
LADY LUCK MISSISSIPPI INC-97	7990	908531	1997
ACCUSTAFF INC-97	7363	924646	1997
CLARIDGE HOTEL & CASINO CORP-97	7990	730409	1997
FIDELITY LEASING INCOME FUND V LP-97	7377	830660	1997
THQ INC-97	7372	865570	1997
LADY LUCK GAMING FINANCE CORP-97	7997	921178	1997
GENERAL MAGIC INC-97	7372	933524	1997
PERSHING LEASE INCOME LTD PARTNERSHIP-97	7359	826407	1997
BAY MEADOWS OPERATING CO-97	7948	715273	1997
ALLIN COMMUNICATIONS CORP-97	7389	1020391	1997
AIRFUND II INTERNATIONAL LIMITED PARTNERSHIP-97	7359	853937	1997
GTS DURATEK INC-97	7363	785186	1997
MANPOWER INC /WI/-97	7363	871763	1997
DATAWARE TECHNOLOGIES INC-97	7372	875942	1997
RAILCAR TRUST NO 1992-1-97	7359	882538	1997
VANTIVE CORP-97	7372	947549	1997
AMERICAN INCOME PARTNERS V C LTD PARTNERSHIP-97	7359	847559	1997
AMERICAN BUSINESS INFORMATION INC /DE-97	7331	879437	1997
SUNRIVER CORP-97	7370	837472	1997
SAM HOUSTON RACE PARK LTD-97	7948	911082	1997
AFG INVESTMENT TRUST A-97	7359	879494	1997
CAMBRIDGE TECHNOLOGY PARTNERS MASSACHUSETTS INC-97	7373	895462	1997
HARBINGER CORP-97	7370	947116	1997
AARON RENTS INC-97	7359	706688	1997
SHARED TECHNOLOGIES CELLULAR INC-97	7385	933583	1997
HOLLYWOOD PARK INC/NEW/-97	7948	356213	1997
INFONAUTICS INC-97	7374	909494	1997
3 D SYSTEMS CORP-97	7372	910638	1997
BITSTREAM INC-97	7371	818813	1997
ICON CASH FLOW PARTNERS L P SERIES A-97	7359	775346	1997
MAGNOLIA LADY INC-97	7900	912362	1997
HOLLYWOOD ENTERTAINMENT CORP-97	7841	905895	1997
FORRESTER RESEARCH INC-97	7389	1023313	1997
POLARIS AIRCRAFT INCOME FUND III-97	7359	806031	1997
AMERICAN INCOME PARTNERS V A LTD PARTNERSHIP-97	7359	847557	1997
CBT GROUP PLC-97	7372	940181	1997
SECURE COMPUTING CORP-97	7371	1001916	1997
SOUTH SEAS PROPERTIES CO LTD PARTNERSHIP-97	7011	1005760	1997
ICON CASH FLOW PARTNERS L P SIX-97	7359	910632	1997
GSE SYSTEMS INC-97	7372	944480	1997
IMATION CORP-97	7374	1014111	1997
FAMILY GOLF CENTERS INC-97	7990	929941	1997
CSA INCOME FUND IV LIMITED PARTNERSHIP-97	7377	858801	1997
AMERICAN INCOME FUND I-A-97	7359	868677	1997
SCOTSMAN GROUP INC-97	7359	869231	1997
UNION PLAZA HOTEL & CASINO INC-97	7990	87918	1997
FILM ROMAN INC-97	7812	1013236	1997
INFORMIX CORP-97	7372	799089	1997
LOEWEN GROUP INC-97	7200	845577	1997
UNITED ARTISTS THEATRE CIRCUIT INC /MD/-97	7830	889570	1997
ASA INTERNATIONAL LTD-97	7373	793961	1997
EQUIPMENT ASSET RECOVERY FUND LP-97	7359	731717	1997
ISOCOR-97	7372	879283	1997
MEDIC COMPUTER SYSTEMS INC-97	7373	885378	1997
ICON CASH FLOW PARTNERS L P SERIES C-97	7359	866878	1997
SPELLING ENTERTAINMENT GROUP INC-97	7822	312667	1997
EXECUTONE INFORMATION SYSTEMS INC-97	7385	725282	1997
EQUUS GAMING CO LP-97	7990	928423	1997
CORT BUSINESS SERVICES CORP-97	7359	905401	1997
PHAMIS INC /WA/-97	7373	932280	1997
EMPLOYEE SOLUTIONS INC-97	7361	904897	1997
PEOPLESOFT INC-97	7372	875570	1997
POLARIS AIRCRAFT INCOME FUND IV-97	7359	818145	1997
ARGOSY GAMING CO-97	7900	895385	1997
EDISTO RESOURCES CORP-97	7311	857102	1997
LADY LUCK QUAD CITIES INC-97	7900	944251	1997
JETFLEET AIRCRAFT II LP-97	7359	875193	1997
TRUE NORTH COMMUNICATIONS INC-97	7311	37931	1997
AMERICAN INCOME FUND I-D-97	7359	868680	1997
NUKO INFORMATION SYSTEMS INC /CA/-97	7370	108949	1997
LADY LUCK VICKSBURG INC-97	7990	908534	1997
NETMANAGE INC-97	7372	909793	1997
ACKERLEY COMMUNICATIONS INC-97	7310	319120	1997
REMEDY CORP-97	7372	936653	1997
WORLDTALK COMMUNICATIONS CORP-97	7372	1008588	1997
ASTEA INTERNATIONAL INC-97	7372	945989	1997
GT INTERACTIVE SOFTWARE CORP-97	7372	1002607	1997
APPLIED GRAPHICS TECHNOLOGIES INC-97	7330	1006030	1997
GB HOLDINGS INC-97	7011	912926	1997
HWCC TUNICA INC-97	7990	927801	1997
MOVIEFONE INC-97	7900	919867	1997
PIA MERCHANDISING SERVICES INC-97	7389	1004989	1997
GOLDEN BEAR GOLF INC-97	7990	1016370	1997
YAHOO INC-97	7373	1011006	1997
PERSHING LEASE INCOME LIMITED PARTNERSHIP II-97	7359	847582	1997
AFG INVESTMENT TRUST D-97	7359	879497	1997
PLM TRANSPORTATION EQUIPMENT PARTNERS VIIB 1985 INCOME FUND-97	7359	754712	1997
AMERICAN INCOME PARTNERS V D LTD PARTNERSHIP-97	7359	847560	1997
AMERICAN INCOME PARTNERS V B LTD PARTNERSHIP-97	7359	847558	1997
PLM TRANSPORTATION EQUIPMENT PARTNERS IXA 1986 INCOME FUND-97	7359	778791	1997
NATIONAL REGISTRY INC-97	7370	847555	1997
SUPER 8 MOTELS NORTHWEST I-97	7011	316297	1997
DATA SYSTEMS NETWORK CORP-97	7373	926849	1997
LADY LUCK TUNICA INC-97	7990	908533	1997
SHEARSON UNION SQUARE ASSOCIATES LTD PARTNERSHIP-97	7011	795879	1997
PRATT HOTEL CORP /DE/-97	7990	30117	1997
OPEN MARKET INC-97	7372	926019	1997
APPLIED MICROSYSTEMS CORP /WA/-97	7373	1000787	1997
JETFLEET AIRCRAFT L P-97	7359	846927	1997
BLOWOUT ENTERTAINMENT INC-97	7841	1016626	1997
COMPUTER MANAGEMENT SCIENCES INC-97	7371	949229	1997
DESKTOP DATA INC-97	7370	858912	1997
STEINER LEISURE LTD-97	7200	1018946	1997
PLM TRANSPORTATION EQUIPMENT PARTNERS IXB 1986 INCOME FUND-97	7359	778792	1997
STORM TECHNOLOGY INC-97	7372	1017546	1997
CASINO MAGIC CORP-97	7990	891105	1997
LADY LUCK BILOXI INC-97	7990	908532	1997
PEGASYSTEMS INC-97	7374	1013857	1997
MARRIOTT HOTEL PROPERTIES II LIMITED PARTNERSHIP-97	7011	845240	1997
GOLD COIN INC-97	7990	899887	1997
AMERICAN BUSINESS INFORMATION INC /DE-97	7331	879437	1997
BANYAN SYSTEMS INC-97	7372	888711	1997
FIDELITY LEASING INCOME FUND VIII LP-97	7377	870742	1997
PHYSICIAN COMPUTER NETWORK INC /NJ-97	7370	861438	1997
CAYENNE SOFTWARE INC-97	7372	880229	1997
AIRFUND INTERNATIONAL LIMITED PARTNERSHIP-97	7359	842184	1997
LEGATO SYSTEMS INC-97	7372	859360	1997
PAINEWEBBER PREFERRED YIELD FUND 2 LP-97	7359	880297	1997
OLD RIVER DEVELOPMENT INC-97	7900	944250	1997
LADY LUCK GAMING CORP-97	7990	906527	1997
USCI INC-97	7389	907069	1997
FOURTH SHIFT CORP-97	7372	905724	1997
SHOLODGE INC-97	7011	881924	1997
ENGINEERING ANIMATION INC-97	7371	1005270	1997
ICON CASH FLOW PARTNERS LP SERIES B-97	7359	849278	1997
SIMIONE CENTRAL HOLDINGS INC-97	7372	896157	1997
AFG INVESTMENT TRUST C-97	7359	879496	1997
APPLIX INC /MA/-97	7372	932112	1997
VDI MEDIA-97	7812	1014733	1997
DENDRITE INTERNATIONAL INC-97	7372	880321	1997
MANHATTAN BEACH HOTEL PARTNERS LP-97	7011	822026	1997
LEASING SOLUTIONS INC-97	7377	803443	1997
EQUIFAX INC-97	7320	33185	1997
GOLF HOST RESORTS INC-97	7011	42429	1997
INTERACTIVE GAMING & COMMUNICATIONS CORP-97	7359	799197	1997
POLARIS AIRCRAFT INCOME FUND V-97	7359	832923	1997
VIACOM INC-97	7812	813828	1997
AMERICAN INCOME FUND I-C-97	7359	868679	1997
AVANT CORP-97	7372	943892	1997
PEGASUS AIRCRAFT PARTNERS II L P-97	7359	849870	1997
AMERICAN INCOME FUND I-E-97	7359	868681	1997
POLARIS AIRCRAFT INCOME FUND II-97	7359	789895	1997
GUPTA CORP-97	7372	895021	1997
XLCONNECT SOLUTIONS INC-97	7373	1018525	1997
MIRAGE RESORTS INC-97	7990	42246	1997
CSA INCOME FUND LIMITED PARTNERSHIP III-97	7377	831890	1997
SERV TECH INC /TX/-97	7600	852485	1997
ADAMS OUTDOOR ADVERTISING INC-97	7310	1011977	1997
CHELSEA PIERS LP-97	7990	929702	1997
MOTELS OF AMERICA INC-97	7011	816746	1997
FORTE COMPUTER EASY INC-97	7372	940034	1997
SILVER SCREEN PARTNERS III LP-97	7812	799101	1997
NCO GROUP INC-97	7320	1022608	1997
CTA INCORPORATED-97	7371	881975	1997
ICON CASH FLOW PARTNERS L P SEVEN-97	7359	947986	1997
PRO QUEST INC-97	7990	814153	1997
PRO QUEST INC-97	7990	814153	1997
PRO QUEST INC-97	7990	814153	1997
PRO QUEST INC-97	7990	814153	1997
CYPRESS EQUIPMENT FUND LTD-97	7359	847486	1997
HAMMONS JOHN Q HOTELS LP-97	7011	916536	1997
HAMMONS JOHN Q HOTELS INC-97	7011	930796	1997
CIMETRIX INC-97	7372	786620	1997
SUMMIT MEDICAL SYSTEMS INC /MN/-97	7372	946994	1997
LEARNING CO INC-97	7372	719612	1997
CINEMARK MEXICO USA INC-97	7830	910280	1997
FILENET CORP-97	7373	706015	1997
HOLMES PROTECTION GROUP INC-97	7380	926764	1997
CINEMARK USA INC /TX-97	7830	885975	1997
CRW FINANCIAL INC /DE-97	7320	943809	1997
LIVE ENTERTAINMENT INC-97	7822	840260	1997
SUPER 8 MOTELS TEXAS LTD-97	7011	313299	1997
LASER PACIFIC MEDIA CORPORATION-97	7819	875738	1997
LUCOR INC /FL/-97	7500	914791	1997
MTR GAMING GROUP INC-97	7990	834162	1997
AUTO GRAPHICS INC-97	7374	8598	1997
GHS INC-97	7373	791398	1997
READING ENTERTAINMENT INC-97	7830	1023993	1997
SANTA ANITA OPERATING CO-97	7948	313749	1997
DATASTREAM SYSTEMS INC-97	7372	938481	1997
WESTWOOD GROUP INC-97	7948	83530	1997
DIVERSIFIED CORPORATE RESOURCES INC-97	7361	779226	1997
NETWORK SIX INC-97	7373	726714	1997
MODERN MEDICAL MODALITIES CORP-97	7350	902635	1997
ATLANTIC CITY BOARDWALK ASSOCIATES LP-97	7900	730408	1997
MEDICAL INFORMATION TECHNOLOGY INC-97	7372	1011452	1997
EXTECH CORP-97	7011	33992	1997
TELS CORP-97	7373	756767	1997
CINERGI PICTURES ENTERTAINMENT INC-97	7812	922519	1997
COMPUTRON SOFTWARE INC-97	7372	947427	1997
SCIENTIFIC SOFTWARE INTERCOMP INC-97	7372	87822	1997
WIND RIVER SYSTEMS INC-97	7371	833829	1997
CINERGI PICTURES ENTERTAINMENT INC-97	7812	922519	1997
SCIENTIFIC SOFTWARE INTERCOMP INC-97	7372	87822	1997
EXCALIBUR TECHNOLOGIES CORP-97	7372	316222	1997
INFERENCE CORP /CA/-97	7372	945446	1997
METROGOLF INC-97	7900	1016771	1997
PCA INTERNATIONAL INC-97	7200	76791	1997
AUTODESK INC-97	7372	769397	1997
TICKETMASTER GROUP INC-97	7990	1021354	1997
WEST COAST ENTERTAINMENT CORP-97	7841	1005858	1997
IQ SOFTWARE CORP-97	7372	886167	1997
CIRCUS CIRCUS ENTERPRISES INC-97	7990	725549	1997
LEAP GROUP INC-97	7311	1015665	1997
CUC INTERNATIONAL INC /DE/-97	7200	723612	1997
ULTRADATA CORP-97	7372	1005406	1997
MNI GROUP INC-97	7200	722617	1997
VIDEO CITY INC-97	7822	773135	1997
INTER CONTINENTAL SERVICES CORP-97	7389	310585	1997
GTECH HOLDINGS CORP-97	7370	857323	1997
CATALINA MARKETING CORP/DE-97	7311	883977	1997
VIDEO CITY INC-97	7822	773135	1997
PRESIDENT CASINOS INC-97	7990	888507	1997
COMPUTER ASSOCIATES INTERNATIONAL INC-97	7372	356028	1997
MANUGISTICS GROUP INC-97	7372	908440	1997
AMERICAN LIST CORP-97	7331	5385	1997
UNICOMP INC-97	7373	792341	1997
INTEGRATED SYSTEMS INC-97	7372	775163	1997
LOGICON INC /DE/-97	7371	311946	1997
DATA NATIONAL CORP-97	7510	760462	1997
CHANCELLOR CORP-97	7359	724051	1997
STATION CASINOS INC-97	7990	898660	1997
VISIGENIC SOFTWARE INC-97	7372	917062	1997
QUALITY SYSTEMS INC-97	7373	708818	1997
OUT TAKES INC-97	7200	889353	1997
IEA INCOME FUND VII-97	7359	803511	1997
CRONOS GLOBAL INCOME FUND XV LP-97	7359	912605	1997
IEA MARINE CONTAINER INCOME FUND III-97	7359	350202	1997
IEA MARINE CONTAINER INCOME FUND IV-97	7359	357047	1997
CYPRESS EQUIPMENT FUND II LTD-97	7359	881196	1997
INTERNATIONAL TOURIST ENTERTAINMENT CORP-97	7830	875428	1997
CRONOS GLOBAL INCOME FUND XIV L P-97	7359	891332	1997
IEA INCOME FUND XI LP-97	7359	867640	1997
IEA INCOME FUND IX L P-97	7359	836972	1997
CRONOS GLOBAL INCOME FUND XVI LP-97	7359	1002519	1997
IEA INCOME FUND VI-97	7359	774482	1997
IEA INCOME FUND X LP-97	7359	853735	1997
IEA MARINE CONTAINER INCOME FUND V-A-97	7359	727047	1997
IEA INCOME FUND VIII-97	7359	821097	1997
IEA INCOME FUND XII LP-97	7359	879045	1997
IEA MARINE CONTAINER INCOME FUND V-B-97	7359	727048	1997
MEDIA LOGIC INC-97	7374	815185	1997
RENTRAK CORP-97	7822	800458	1997
ELECTRONIC ARTS INC-97	7372	712515	1997
COMPUTER SCIENCES CORP-97	7373	23082	1997
SYMANTEC CORP-97	7372	849399	1997
MAXIS INC-97	7372	943583	1997
VISION SCIENCES INC /DE/-97	7372	894237	1997
BARRA INC /CA-97	7370	878483	1997
CTC COMMUNICATIONS CORP-97	7385	764841	1997
COINMACH CORP-97	7389	91693	1997
GEOWORKS /CA/-97	7372	922285	1997
SCOPUS TECHNOLOGY INC-97	7372	894705	1997
SPECTRUM INFORMATION TECHNOLOGIES INC-97	7363	812551	1997
TALX CORP-97	7373	917524	1997
U HAUL INTERNATIONAL INC-97	7500	4458	1997
MONRO MUFFLER BRAKE INC-97	7500	876427	1997
MICROWARE SYSTEMS CORP-97	7372	1003383	1997
WORKGROUP TECHNOLOGY CORP-97	7372	1007021	1997
AMERCO /NV/-97	7510	4457	1997
ARBOR SOFTWARE CORP-97	7372	1001113	1997
CONCENTRA CORP-97	7372	933091	1997
SOUTHSHORE CORP /CO-97	7990	859747	1997
PRINTRAK INTERNATIONAL INC-97	7373	1013050	1997
AMC ENTERTAINMENT INC-97	7830	722077	1997
COHR INC-97	7389	1005123	1997
HALIFAX CORP-97	7370	720671	1997
COTELLIGENT GROUP INC-97	7373	1004963	1997
BTG INC /VA/-97	7373	932279	1997
DELPHI INFORMATION SYSTEMS INC /DE/-97	7373	814549	1997
TRITEAL CORP-97	7371	1000925	1997
SONIC SOLUTIONS/CA/-97	7373	916235	1997
A D A M SOFTWARE INC-97	7372	863650	1997
MACROMEDIA INC-97	7372	913949	1997
SPECTRUM HOLOBYTE INC-97	7372	878197	1997
BMC SOFTWARE INC-97	7372	835729	1997
COMMAND SECURITY CORP-97	7381	864509	1997
EXECUTIVE TELECARD LTD-97	7389	842807	1997
WARRANTECH CORP-97	7389	735571	1997
ACXIOM CORP-97	7374	733269	1997
XYVISION INC-97	7373	721080	1997
PARCPLACE DIGITALK INC-97	7372	916354	1997
Z AXIS CORP-97	7812	723928	1997
PLAYERS INTERNATIONAL INC /NV/-97	7990	796912	1997
AMERICAN RESOURCES & DEVELOPMENT CO-97	7377	812555	1997
ACXIOM CORP-97	7374	733269	1997
NETWORK APPLIANCE INC-97	7373	1002047	1997
VANSTAR CORP-97	7373	1004939	1997
VERSATILITY INC-97	7372	1023393	1997
CASINO AMERICA INC-97	7990	863015	1997
ANSOFT CORP-97	7372	849433	1997
PHH CORP-97	7510	77776	1997
SCB COMPUTER TECHNOLOGY INC-97	7363	1005268	1997
COMPUSERVE CORP-97	7370	22896	1997
NORSTAN INC-97	7385	72418	1997
INDUSTRI MATEMATIC INTERNATIONAL CORP-97	7372	1016243	1997
AMERICAN SOFTWARE INC-97	7372	713425	1997
CROWN CASINO CORP-97	7990	799850	1997
ORACLE CORP /DE/-97	7372	777676	1997
MARKET AMERICA INC-97	7389	880121	1997
GLASGAL COMMUNICATIONS INC-97	7373	768119	1997
CHOICE HOTELS INTERNATIONAL INC-97	7011	1018146	1997
GREAT PLAINS SOFTWARE INC-97	7372	758540	1997
NEODATA SERVICES INC-97	7389	867752	1997
TECHNOLOGY SOLUTIONS COMPANY-97	7373	877645	1997
EXCALIBUR INDUSTRIES-97	7372	201779	1997
AIRSHIP INTERNATIONAL LTD-97	7310	764587	1997
MARCUS CORP-97	7011	62234	1997
HPR INC-97	7372	947482	1997
ELECTRO RENT CORP-97	7359	32166	1997
SOFTECH INC-97	7373	354260	1997
DESERT SPRINGS MARRIOTT LIMITED PARTNERSHIP-97	7011	832345	1997
UNISON SOFTWARE INC-97	7372	945837	1997
TSR INC-97	7371	98338	1997
MEDICUS SYSTEMS CORP /DE/-97	7373	1006361	1997
BOYD GAMING CORP-97	7990	906553	1997
PHARMACEUTICAL MARKETING SERVICES INC-97	7370	880119	1997
MICROGRAFX INC-97	7372	756497	1997
TRM COPY CENTERS CORP-97	7200	749254	1997
BI INC-97	7380	716629	1997
JACKPOT ENTERPRISES INC-97	7990	351903	1997
REGIS CORP-97	7200	716643	1997
GAMETEK INC-97	7372	913887	1997
AMPLICON INC-97	7377	803016	1997
G&K SERVICES INC-97	7200	39648	1997
IDENTIX INC-97	7373	735780	1997
SYMIX SYSTEMS INC-97	7372	872443	1997
FIRST USA PAYMENTECH INC-97	7389	1005759	1997
BECKER GAMING INC-97	7990	920376	1997
HENRY JACK & ASSOCIATES INC-97	7373	779152	1997
BOSTON CELTICS LIMITED PARTNERSHIP-97	7900	805009	1997
ARIZONA CHARLIES INC-97	7011	919565	1997
ALLIANCE GAMING CORP-97	7990	2491	1997
SANDS REGENT-97	7990	753899	1997
HARMONY HOLDINGS INC-97	7812	878246	1997
INTERLINQ SOFTWARE CORP-97	7372	802242	1997
EAGLE POINT SOFTWARE CORP-97	7372	945066	1997
CRAIG JENNY INC /DE-97	7200	878865	1997
THOUSAND TRAILS INC /DE/-97	7000	1024124	1997
TRIMARK HOLDINGS INC-97	7822	863896	1997
ASPEN TECHNOLOGY INC /MA/-97	7371	929940	1997
BISYS GROUP INC-97	7374	883587	1997
CLARK DICK PRODUCTIONS INC-97	7812	805370	1997
VOXWARE INC-97	7373	933454	1997
NETTER DIGITAL ENTERTAINMENT INC-97	7812	1001592	1997
INTERLINK COMPUTER SCIENCES INC-97	7373	745597	1997
PLATINUM SOFTWARE CORP-97	7372	891178	1997
ROSS SYSTEMS INC/CA-97	7372	873594	1997
INTERNATIONAL MICROCOMPUTER SOFTWARE INC /CA/-97	7372	814929	1997
AMERICA ONLINE INC-97	7370	883780	1997
MEMBERWORKS INC-97	7389	1020996	1997
ARTISOFT INC-97	7372	877931	1997
CALIFORNIA HOTEL & CASINO-97	7990	824412	1997
ANCHOR GAMING-97	7990	914923	1997
VIASOFT INC /DE/-97	7372	935418	1997
MICROSOFT CORP-97	7372	789019	1997
TROPIC COMMUNICATIONS INC-97	7377	791027	1997
IMNET SYSTEMS INC-97	7373	893329	1997
UNITRONIX CORP-97	7373	835270	1997
LANCIT MEDIA PRODUCTIONS LTD-97	7812	868796	1997
GOLD RIVER HOTEL & CASINO CORP-97	7990	845609	1997
LS CAPITAL CORP-97	7990	897545	1997
BESTWAY INC-97	7359	4344	1997
ABR INFORMATION SERVICES INC-97	7374	920985	1997
MANCHESTER EQUIPMENT CO INC-97	7371	1023876	1997
CMG INFORMATION SERVICES INC-97	7331	914712	1997
IDT CORP-97	7373	1005731	1997
ITEX CORPORATION-97	7389	860518	1997
PUMA TECHNOLOGY INC-97	7372	1020716	1997
PMT SERVICES INC /TN/-97	7389	923410	1997
J2 COMMUNICATIONS /CA/-97	7812	798078	1997
RENT WAY INC-97	7359	893046	1997
ATLANTA MARRIOTT MARQUIS LTD PARTNERSHIP-97	7011	770809	1997
NMC CORP-97	7359	72170	1997
WEBTV NETWORKS INC-97	7372	1001616	1997
ACCLAIM ENTERTAINMENT INC-97	7372	804888	1997
ROYAL CASINO GROUP INC-97	7990	352912	1997
STERLING COMMERCE INC-97	7372	1005291	1997
STERLING SOFTWARE INC-97	7372	716714	1997
TODD AO CORP-97	7819	61442	1997
AMERICAN FILM TECHNOLOGIES INC /DE/-97	7819	819028	1997
KING WORLD PRODUCTIONS INC-97	7822	756764	1997
FACTSET RESEARCH SYSTEMS INC-97	7370	1013237	1997
BRODERBUND SOFTWARE INC /DE/-97	7372	812490	1997
SYNERGISTIC HOLDINGS CORP /DE-97	7510	918963	1997
PONDER INDUSTRIES INC-97	7359	859917	1997
UPTOWNER INNS INC-97	7011	102267	1997
ROLLINS TRUCK LEASING CORP-97	7510	84244	1997
DATA RESEARCH ASSOCIATES INC-97	7374	887085	1997
ROGUE WAVE SOFTWARE INC /OR/-97	7372	1023184	1997
RMH TELESERVICES INC-97	7389	1017958	1997
UNITEL VIDEO INC/DE-97	7819	740103	1997
PHOENIX TECHNOLOGIES LTD-97	7372	832767	1997
VAIL RESORTS INC-97	7990	812011	1997
ADVO INC-97	7331	801622	1997
WALT DISNEY CO/-97	7990	1001039	1997
SYSTEMS & COMPUTER TECHNOLOGY CORP-97	7370	707606	1997
NETOPIA INC-97	7373	1012482	1997
IKOS SYSTEMS INC-97	7373	756365	1997
SPYGLASS INC-97	7372	945256	1997
RESTRAC INC-97	7371	1013322	1997
AUTO TROL TECHNOLOGY CORP-97	7373	278048	1997
TRANSACTION SYSTEMS ARCHITECTS INC-97	7372	935036	1997
SUPER 8 MOTELS II LTD-97	7011	316554	1997
COMDISCO INC-97	7377	722487	1997
LCS INDUSTRIES INC-97	7331	58151	1997
SUPER 8 ECONOMY LODGING IV LTD-97	7812	700664	1997
MAPICS INC-97	7372	848551	1997
MEDIQ INC-97	7350	350920	1997
STAC INC /DE/-97	7372	885073	1997
QUARTERDECK CORP-97	7372	707668	1997
MAPINFO CORP-97	7372	916238	1997
MARCAM SOLUTIONS INC-97	7372	1040622	1997
BOOLE & BABBAGE INC-97	7372	734394	1997
DATAWATCH CORP-97	7372	792130	1997
PROJECT SOFTWARE & DEVELOPMENT INC-97	7372	920354	1997
MATTHEWS STUDIO EQUIPMENT GROUP-97	7359	855575	1997
ANALYTICAL SURVEYS INC-97	7389	753048	1997
ADVANCED COMMUNICATION SYSTEMS INC-97	7373	1035104	1997
KUSHNER LOCKE CO-97	7812	842009	1997
CENTRAL PARKING CORP-97	7500	949298	1997
MOHEGAN TRIBAL GAMING AUTHORITY-97	7997	1005276	1997
ENVIROTEST SYSTEMS CORP /DE/-97	7500	896267	1997
FAIR ISAAC & COMPANY INC-97	7389	814547	1997
CAM DATA SYSTEMS INC-97	7373	819334	1997
SOFTNET SYSTEMS INC-97	7385	97196	1997
PROTECTION ONE ALARM MONITORING INC-97	7380	916310	1997
HEALTH SYSTEMS DESIGN CORP-97	7373	1005697	1997
MARQUEE ENTERTAINMENT INC-97	7822	806277	1997
DIGITAL SOLUTIONS INC-98	7363	785557	1998
GENERAL AUTOMATION INC-98	7373	40443	1998
VSI HOLDINGS INC-98	7389	354611	1998
DATA NATIONAL CORP-98	7510	760462	1998
