CONFORMED-NAME	SIC	CIK	YEAR
COMM 2013-LC6 Mortgage Trust-15	6189	1566052	2015
Xenia Hotels & Resorts, Inc.-15	7011	1616000	2015
DEER VALLEY CORP-15	2451	95047	2015
SENECA GLOBAL FUND, L.P.-15	6221	1414581	2015
Mercedes-Benz Auto Receivables Trust 2013-1-15	6189	1582010	2015
CION Investment Corp-15	0	1534254	2015
Empire Global Gaming, Inc.-15	3944	1501862	2015
SMG Indium Resources Ltd.-15	6221	1426506	2015
NPC Restaurant Holdings, LLC-15	5812	1548621	2015
New Dimension Holdings, Inc.-15	6770	1586227	2015
ENB Financial Corp-15	6021	1437479	2015
AMERICAN EXPRESS RECEIVABLES FINANCING CORP IV LLC-15	6189	1283435	2015
Terra Tech Corp.-15	3510	1451512	2015
COMM 2012-CCRE1 Mortgage Trust-15	6189	1548599	2015
Melrose Bancorp, Inc.-15	6022	1600890	2015
COMM 2013-CCRE7 Mortgage Trust-15	6189	1571236	2015
ASURE SOFTWARE INC-15	7373	884144	2015
COMM 2014-CCRE19 Mortgage Trust-15	6189	1612841	2015
CENTRAL FEDERAL CORP-15	6035	1070680	2015
Carlyle GMS Finance, Inc.-15	0	1544206	2015
GUARANTY FEDERAL BANCSHARES INC-15	6022	1046203	2015
SWK Holdings Corp-15	6159	1089907	2015
MOVIE STUDIO, INC.-15	7812	1109067	2015
UBS-Barclays Commercial Mortgage Trust 2012-C2-15	6189	1552328	2015
LOUISIANA BANCORP INC-15	6035	1392562	2015
APX Group Holdings, Inc.-15	7380	1584423	2015
ProPhase Labs, Inc.-15	2834	868278	2015
Brekford Corp.-15	3669	1357115	2015
American Express Receivables Financing Corp VIII LLC-15	6189	1562918	2015
FIRST CAPITAL BANCORP, INC.-15	6022	1373525	2015
Nevada Property 1 LLC-15	7011	1485589	2015
FIRST NATIONAL CORP /VA/-15	6022	719402	2015
Legacy Education Alliance, Inc.-15	8200	1561880	2015
EXPRESS, INC.-15	5600	1483510	2015
RJO GLOBAL TRUST-15	6221	1027099	2015
ID SYSTEMS INC-15	3669	49615	2015
INTEGRATED ENVIRONMENTAL TECHNOLOGIES, LTD.-15	3569	1084031	2015
WideOpenWest Finance, LLC-15	4841	1571833	2015
MYOS Corp-15	2834	1402479	2015
TriLinc Global Impact Fund LLC-15	6199	1550453	2015
Allied Nevada Gold Corp.-15	1040	1376610	2015
MORGAN STANLEY SMITH BARNEY CHARTER WNT L.P.-15	6221	1066658	2015
LOCAL Corp-15	7389	1259550	2015
STRUCTURED OBLIGATIONS CORP SELECT NOTES TRUST LT SER 2003-2-15	6189	1227090	2015
Strategic Storage Growth Trust, Inc.-15	6798	1575428	2015
Shake Shack Inc.-15	5810	1620533	2015
SURREY BANCORP-15	6022	1229146	2015
CASI Pharmaceuticals, Inc.-15	2836	895051	2015
NTN BUZZTIME INC-15	4833	748592	2015
Cara Therapeutics, Inc.-15	2834	1346830	2015
COMM 2014-CCRE16 Mortgage Trust-15	6189	1601705	2015
New Century Resources Corp-15	1090	1104462	2015
TOFUTTI BRANDS INC-15	2024	730349	2015
TANDY LEATHER FACTORY INC-15	3100	909724	2015
California Republic Auto Receivables Trust 2014-1-15	6189	1602481	2015
Francesca's Holdings CORP-15	5600	1399935	2015
STRUCTURED PRODUCTS CORTS TRUST FOR JC PENNEY DEBENTURES-15	6189	1283602	2015
FIRST CAPITAL INC-15	6035	1070296	2015
EVERFLOW EASTERN PARTNERS LP-15	1311	868082	2015
Howard Bancorp Inc-15	6022	1390162	2015
Atlas Energy Group, LLC-15	1311	1623595	2015
CITIBANK CREDIT CARD MASTER TRUST I-15	6189	921864	2015
Loxo Oncology, Inc.-15	2834	1581720	2015
JONES FINANCIAL COMPANIES LLLP-15	6211	815917	2015
FUTURES PORTFOLIO FUND L.P.-15	6221	861441	2015
NETLIST INC-15	3674	1282631	2015
NF Investment Corp.-15	0	1561528	2015
Inland American Real Estate Trust, Inc.-15	6798	1307748	2015
Madison County Financial, Inc.-15	6035	1547635	2015
CDF Funding, Inc.-15	6189	1290205	2015
PAID INC-15	7389	1017655	2015
Immudyne, Inc.-15	2833	948320	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
Sequoia Mortgage Trust 2013-7-15	6189	1576709	2015
BIOETHICS LTD-15	6770	894560	2015
Avenue Financial Holdings, Inc.-15	6022	1616297	2015
J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-C8-15	6189	1556965	2015
AEI INCOME & GROWTH FUND 24 LLC-15	6500	1130758	2015
FIELDPOINT PETROLEUM CORP-15	1311	316736	2015
CANTERBURY PARK HOLDING CORP-15	7948	926761	2015
Colonial Financial Services, Inc.-15	6035	1485527	2015
LEHMAN ABS CORP GOLD SACHS CAP I SEC BCK SER 2004-4 CLASS A1-15	6189	1281319	2015
ORION FUTURES FUND LP-15	6221	1227265	2015
LEHMAN ABS CORP BACKED TRUST CERTS SER 2001-8-15	6189	1266832	2015
World Omni Auto Receivables Trust 2014-B-15	6189	1622764	2015
SPYR, Inc.-15	5810	829325	2015
Sequoia Mortgage Trust 2013-8-15	6189	1577310	2015
TABLE TRAC INC-15	7990	1090396	2015
County Bancorp, Inc.-15	6022	1470205	2015
CFCRE Commercial Mortgage Trust 2011-C2-15	6189	1535706	2015
AUXILIO INC-15	7389	1011432	2015
BIRNER DENTAL MANAGEMENT SERVICES INC-15	8000	948072	2015
Titanium Healthcare, Inc.-15	6770	1474266	2015
COIL TUBING TECHNOLOGY, INC.-15	3533	1084463	2015
SCYNEXIS INC-15	2834	1178253	2015
Gevo, Inc.-15	2860	1392380	2015
ANDREA ELECTRONICS CORP-15	3663	6494	2015
USAA ACCEPTANCE LLC-15	6189	1178049	2015
SPHERIX INC-15	6794	12239	2015
APEX 11 INC.-15	6770	1578329	2015
PROTEO INC-15	2834	1063104	2015
KLEVER MARKETING INC-15	7372	866439	2015
CIMARRON SOFTWARE INC-15	7373	1029125	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
Riverview Financial Corp-15	6021	1590799	2015
BOX INC-15	7372	1372612	2015
Carbon Sciences, Inc.-15	4953	1407878	2015
Intellicheck Mobilisa, Inc.-15	7372	1040896	2015
ARC Group, Inc.-15	6794	1452872	2015
GS Mortgage Securities Trust 2012-GC6-15	6189	1535456	2015
DOCUMENT SECURITY SYSTEMS INC-15	7373	771999	2015
GS Mortgage Securities Trust 2013-GCJ12-15	6189	1575190	2015
SMTC CORP-15	3672	1108320	2015
MJ Holdings, Inc.-15	7389	1456857	2015
J.P. Morgan Chase Commercial Mortgage Securities Trust 2011-C5-15	6189	1529658	2015
SIERRA MONITOR CORP /CA/-15	3829	100625	2015
SEMTECH CORP-15	3674	88941	2015
NESTOR PARTNERS-15	6221	888471	2015
JPMBB Commercial Mortgage Securities Trust 2013-C14-15	6189	1582605	2015
CAMPBELL FUND TRUST-15	6221	1043951	2015
TCW Direct Lending LLC-15	0	1603480	2015
GLOBAL DIVERSIFIED FUTURES FUND L.P.-15	6221	1068237	2015
MORGAN STANLEY SMITH BARNEY SPECTRUM SELECT LP-15	6798	873799	2015
China Shengda Packaging Group Inc.-15	2650	1421561	2015
FS Energy & Power Fund II-15	0	1599750	2015
BioPharmX Corp-15	1700	1504167	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
SIGNET INTERNATIONAL HOLDINGS, INC.-15	4833	1317833	2015
FUSION TELECOMMUNICATIONS INTERNATIONAL INC-15	4813	1071411	2015
DIVALL INSURED INCOME PROPERTIES 2 LIMITED PARTNERSHIP-15	6500	825788	2015
TACTICAL DIVERSIFIED FUTURES FUND L.P.-15	6798	1209709	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
Fifth Third Holdings Funding, LLC-15	6189	1405332	2015
ROCKIES REGION 2007 LP-15	1311	1407805	2015
McGraw-Hill Global Education Intermediate Holdings, LLC-15	2731	1585002	2015
USAA ACCEPTANCE LLC-15	6189	1178049	2015
J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-LC11-15	6189	1574219	2015
Meritage Futures Fund L.P.-15	6221	1428042	2015
KATY INDUSTRIES INC-15	3559	54681	2015
TRIMAX CORP-15	3669	1094651	2015
J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C10-15	6189	1569455	2015
GLOBAL MACRO TRUST-15	6221	1145765	2015
ACRE REALTY INVESTORS INC-15	6798	1011109	2015
DIVERSIFIED 2000 FUTURES FUND L.P.-15	6221	1095007	2015
Boreal Water Collection Inc.-15	5140	1538333	2015
MORGAN STANLEY BANK OF AMERICA MERRILL LYNCH TRUST 2013-C8-15	6189	1567572	2015
GLOBALINK, LTD.-15	7389	1361540	2015
OXIGENE INC-15	2836	908259	2015
Yuma Energy, Inc.-15	1311	81318	2015
BRIDGETON TACTICAL ADVISORS FUND, LP-15	6200	794775	2015
GS Mortgage Securities Trust 2012-GCJ7-15	6189	1548266	2015
NanoVibronix, Inc.-15	3842	1326706	2015
SurePure, Inc.-15	3559	1452176	2015
TRIMAX CORP-15	3669	1094651	2015
Invitae Corp-15	8071	1501134	2015
MANAGED FUTURES PREMIER ENERGY FUND L.P.-15	6200	1057051	2015
Data Call Technologies-15	7389	1321828	2015
VASOMEDICAL, INC-15	3845	839087	2015
Sterling Real Estate Trust-15	6798	1412502	2015
AMBARELLA INC-15	3674	1280263	2015
CORNERSTONE BANCSHARES INC-15	6021	1038773	2015
COMM 2014-UBS3 Mortgage Trust-15	6189	1604083	2015
Fifth Third Holdings Funding, LLC-15	6189	1405332	2015
GS Mortgage Securities Trust 2014-GC24-15	6189	1617957	2015
Sequoia Mortgage Trust 2012-3-15	6189	1551097	2015
Sequoia Mortgage Trust 2011-2-15	6189	1528279	2015
HASCO Medical, Inc.-15	8082	1131675	2015
Fifth Street Asset Management Inc.-15	6282	1611988	2015
CHINA CHANGJIANG MINING & NEW ENERGY COMPANY, LTD.-15	1000	29952	2015
Easterly Government Properties, Inc.-15	6798	1622194	2015
World Omni Auto Receivables Trust 2013-B-15	6189	1589632	2015
LEHMAN ABS CORP CORP BACKED TRUST CERTS SER 02 17 CLASS A1-15	6189	1200408	2015
World Omni Auto Receivables Trust 2014-A-15	6189	1605131	2015
Glucose Health, Inc.-15	2833	1420108	2015
RECEIVABLE ACQUISITION & MANAGEMENT CORP-15	6153	733337	2015
Onconova Therapeutics, Inc.-15	2834	1130598	2015
TRIMAX CORP-15	3669	1094651	2015
INVISA INC-15	3823	1172706	2015
ALL AMERICAN SPORTPARK INC-15	5900	930245	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
Santander Drive Auto Receivables Trust 2011-3-15	6189	1527299	2015
MELA SCIENCES, INC. /NY-15	3841	1051514	2015
TENGASCO INC-15	1311	1001614	2015
Net Medical Xpress Solutions, Inc.-15	7372	1101865	2015
West End Indiana Bancshares, Inc.-15	6022	1523854	2015
CHASE BANK USA, NATIONAL ASSOCIATION-15	6189	869090	2015
Luxurious Travel Corp.-15	7372	1536394	2015
GS Mortgage Securities Trust 2013-GC10-15	6189	1566053	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
JAMBA, INC.-15	5810	1316898	2015
ATEL CAPITAL EQUIPMENT FUND X LLC-15	7359	1186258	2015
International Stem Cell CORP-15	2834	1355790	2015
MORGAN STANLEY SMITH BARNEY SPECTRUM CURRENCY & COMMODITY L.P.-15	6221	1097396	2015
TRINET GROUP INC-15	7389	937098	2015
Comjoyful International Co-15	7200	13033	2015
APEX 9 INC.-15	6770	1578327	2015
AEI Income & Growth Fund 26 LLC-15	6500	1326321	2015
RICI Linked - PAM Advisors Fund, LLC-15	6221	1462567	2015
Ally Auto Assets LLC-15	6189	1477336	2015
Venaxis, Inc.-15	2835	1167419	2015
AMP Holding Inc.-15	3711	1425287	2015
G III APPAREL GROUP LTD /DE/-15	2300	821002	2015
BLASTGARD INTERNATIONAL INC-15	2890	1102358	2015
root9B Technologies Inc.-15	8742	1272550	2015
POW! ENTERTAINMENT, INC.-15	7812	1505892	2015
TRIMAX CORP-15	3669	1094651	2015
RESERVE PETROLEUM CO-15	1311	83350	2015
Sequoia Mortgage Trust 2012-2-15	6189	1545416	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
Be Active Holdings, Inc.-15	2024	1514514	2015
ATEL CAPITAL EQUIPMENT FUND VIII LLC-15	7359	1069152	2015
Momentive Performance Materials Inc.-15	2860	1405041	2015
Resource Real Estate Opportunity REIT II, Inc.-15	6798	1559484	2015
ARC Properties Operating Partnership, L.P.-15	6798	1528059	2015
WHITE MOUNTAIN TITANIUM CORP-15	1000	1284766	2015
CORPORATE BOND BACKED CERT TR SER 1998-CAT 1-15	6189	1059376	2015
Youngevity International, Inc.-15	5961	1569329	2015
California Republic Auto Receivables Trust 2014-4-15	6189	1626937	2015
WESTPORT FUTURES FUND L.P.-15	6221	1037189	2015
LEHMAN ABS CORP KINDER MORGAN DEBEN BACKED SER 2002-6-15	6189	1171106	2015
Platform Specialty Products Corp-15	2890	1590714	2015
Entegra Financial Corp.-15	6036	1522327	2015
SPINDLE, INC.-15	7389	1403802	2015
MOTIVATING THE MASSES INC-15	7200	1107796	2015
Sequoia Mortgage Trust 2013-6-15	6189	1574593	2015
Propell Technologies Group, Inc.-15	1382	1434110	2015
World Omni Auto Receivables Trust 2012-B-15	6189	1560141	2015
COMM 2014-LC15 Mortgage Trust-15	6189	1600831	2015
POTOMAC FUTURES FUND LP-15	6221	1043565	2015
Rockies Region 2006 Limited Partnership-15	1311	1376912	2015
AEI INCOME & GROWTH FUND 25 LLC-15	6500	1185198	2015
COMM 2014-UBS5 Mortgage Trust-15	6189	1617959	2015
ATEL CAPITAL EQUIPMENT FUND IX LLC-15	7359	1125264	2015
GS Mortgage Securities Trust 2013-GCJ14-15	6189	1581653	2015
FLEXPOINT SENSOR SYSTEMS INC-15	3829	925660	2015
JPMBB Commercial Mortgage Securities Trust 2013-C15-15	6189	1588251	2015
GS Mortgage Securities Trust 2014-GC22-15	6189	1607865	2015
MYMETICS CORP-15	2836	927761	2015
Fifth Third Holdings Funding, LLC-15	6189	1405332	2015
PAYMENT DATA SYSTEMS INC-15	6099	1088034	2015
LEHMAN ABS CORP HSBC DEBENTURE BACKED SERIES 2003-4-15	6189	1219088	2015
AEI NET LEASE INCOME & GROWTH FUND XX LIMITED PARTNERSHIP-15	6500	894245	2015
AmREIT Monthly Income & Growth Fund III Ltd-15	6798	1330466	2015
Cypress Energy Partners, L.P.-15	1389	1587246	2015
San Lotus Holding Inc-15	4700	1528749	2015
HealthWarehouse.com, Inc.-15	5912	754813	2015
Home Treasure Finders, Inc.-15	7389	1527102	2015
MANAGED FUTURES PREMIER AVENTIS II L.P.-15	6221	1325676	2015
NuGene International, Inc.-15	2844	1593549	2015
AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP-15	6500	931755	2015
LEHMAN ABS CORP SPRINT CAPITAL BACK SER 2003 17 CLASS A 1-15	6189	1268305	2015
APEX 10 INC.-15	6770	1578328	2015
PETRONE WORLDWIDE, INC.-15	8742	1096132	2015
ATEL CAPITAL EQUIPMENT FUND VII LP-15	7359	1019542	2015
Energous Corp-15	3663	1575793	2015
Porter Bancorp, Inc.-15	6021	1358356	2015
Managed Futures Premier Energy Fund L.P. II-15	6221	1227268	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
RXi Pharmaceuticals Corp-15	2834	1533040	2015
J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-LC9-15	6189	1563166	2015
Sequoia Mortgage Trust 2010-H1-15	6189	1490028	2015
TransUnion-15	7320	1552033	2015
PIERIS PHARMACEUTICALS, INC.-15	8731	1583648	2015
Net Element, Inc.-15	7374	1499961	2015
COLE REAL ESTATE INCOME STRATEGY (DAILY NAV), INC.-15	6798	1498542	2015
J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C16-15	6189	1590231	2015
Corindus Vascular Robotics, Inc.-15	3841	1528557	2015
CTI INDUSTRIES CORP-15	3060	1042187	2015
CHINA PHARMA HOLDINGS, INC.-15	2834	1106644	2015
UNIVERSAL AMERICAN CORP.-15	6324	1514128	2015
CORPORATE BOND BACKED CERT TR SER 1998-ADM 1-15	6189	1059377	2015
WFRBS Commercial Mortgage Trust 2012-C7-15	6189	1550120	2015
SCOTTS LIQUID GOLD INC-15	2844	88000	2015
State National Companies, Inc.-15	6331	1610793	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
SALISBURY BANCORP INC-15	6035	1060219	2015
WFRBS Commercial Mortgage Trust 2014-C22-15	6189	1616666	2015
SOLITARIO EXPLORATION & ROYALTY CORP.-15	1040	917225	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
Hartman Short Term Income Properties XX, Inc.-15	6500	1446687	2015
MORGAN STANLEY SMITH BARNEY SPECTRUM STRATEGIC LP-15	6798	925263	2015
California Republic Auto Receivables Trust 2014-2-15	6189	1608041	2015
EMERGING CTA PORTFOLIO LP-15	6221	1269190	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
World Omni Auto Receivables Trust 2013-A-15	6189	1577190	2015
ASIA PROPERTIES INC-15	6552	1070789	2015
CANNASYS INC-15	7997	1417028	2015
LEHMAN ABS CORP BOEING NOTE BACKED SERIES 2003 7-15	6189	1223659	2015
LEHMAN ABS CORP AT&T NOTE BACKED SERIES 2003-18-15	6189	1270582	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
IRELAND INC.-15	1040	1166338	2015
Corporate Backed Callable Trust Certificates, J.C. Penney Debenture-Backed Series 2007-1 Trust-15	6189	1387637	2015
Ben Franklin Financial, Inc.-15	6035	1618798	2015
World Omni Auto Receivables Trust 2012-A-15	6189	1553758	2015
Sequoia Mortgage Trust 2013-2-15	6189	1564968	2015
Nutrastar International Inc.-15	2000	1273385	2015
NightCulture, Inc.-15	7900	1114208	2015
Cleantech Solutions International, Inc.,-15	3550	819926	2015
Managed Futures Premier BHM L.P.-15	6221	1504886	2015
COMM 2014-LC17 Mortgage Trust-15	6189	1619511	2015
Yasheng Group-15	100	1123312	2015
6D Global Technologies, Inc-15	8742	1382219	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
Embassy Bancorp, Inc.-15	6022	1449794	2015
OLD POINT FINANCIAL CORP-15	6021	740971	2015
Sequoia Mortgage Trust 2012-4-15	6189	1554730	2015
HORIZON MINERALS CORP.-15	3714	1526726	2015
Sequoia Mortgage Trust 2011-1-15	6189	1510079	2015
First Federal of Northern Michigan Bancorp, Inc.-15	6021	1128227	2015
Eight Dragons Co.-15	9995	1100778	2015
Sequoia Mortgage Trust 2012-6-15	6189	1561167	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
Entia Biosciences, Inc.-15	2833	1408299	2015
Wells Fargo Commercial Mortgage Trust 2014-LC18-15	6189	1626941	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
WFRBS Commercial Mortgage Trust 2014-C24-15	6189	1621466	2015
Armco Metals Holdings, Inc.-15	5050	1410711	2015
World Omni Automobile Lease Securitization Trust 2013-A-15	6189	1585898	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
GI DYNAMICS, INC.-15	3841	1245791	2015
J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-C6-15	6189	1545018	2015
JPMBB Commercial Mortgage Securities Trust 2013-C12-15	6189	1577545	2015
COMM 2014-UBS6 Mortgage Trust-15	6189	1621368	2015
Sequoia Mortgage Trust 2013-1-15	6189	1563531	2015
HCSB FINANCIAL CORP-15	6035	1091491	2015
UBS-Barclays Commercial Mortgage Trust 2013-C6-15	6189	1571238	2015
ATOSSA GENETICS INC-15	3841	1488039	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
Edgewater Bancorp, Inc.-15	6035	1584770	2015
BAYNON INTERNATIONAL CORP-15	6770	1089598	2015
J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C13-15	6189	1579306	2015
OMNICELL, Inc-15	3571	926326	2015
MANAGED FUTURES PREMIER WARRINGTON L.P.-15	6221	1353282	2015
CAMPBELL STRATEGIC ALLOCATION FUND LP-15	6221	910467	2015
ATEL 12, LLC-15	7359	1394922	2015
GameStop Corp.-15	5734	1326380	2015
Morgan Stanley Bank of America Merrill Lynch Trust 2013-C11-15	6189	1582037	2015
HIGHLANDS BANKSHARES INC /VA/-15	6022	1008579	2015
Inland Real Estate Income Trust, Inc.-15	6798	1528985	2015
FOOT LOCKER INC-15	5661	850209	2015
Sequoia Mortgage Trust 2013-4-15	6189	1570440	2015
Highpower International, Inc.-15	3690	1368308	2015
CORPORATE BOND BACKED CERT TR SER 1998-NSC 1-15	6189	1059378	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
Creative Beauty Supply of New Jersey CORP-15	5122	1290658	2015
MORGAN STANLEY SMITH BARNEY SPECTRUM TECHNICAL LP-15	6221	925306	2015
LEHMAN ABS CORP GOLDMAN SACHS CAP 1 SEC BACKED SER 2004-6-15	6189	1284143	2015
BLUE SKY PETROLEUM INC.-15	3531	1353633	2015
Wisdom Homes of America, Inc.-15	5211	1281198	2015
ATEL Capital Equipment Fund XI, LLC-15	7359	1297667	2015
HEYU DEVELOPMENT & MANAGEMENT Corp-15	6770	1610804	2015
World Omni Automobile Lease Securitization Trust 2014-A-15	6189	1618509	2015
Millburn Multi-Markets Fund L.P.-15	6799	1468910	2015
LV Futures Fund L.P.-15	6221	1428043	2015
AMBASE CORP-15	6512	20639	2015
B. Riley Financial, Inc.-15	7389	1464790	2015
California Republic Auto Receivables Trust 2014-3-15	6189	1616280	2015
Fifth Third Holdings Funding, LLC-15	6189	1405332	2015
Corporate Backed Callable Trust Certificates, J.C. Penny Debenture-Backed Series 2006-1 Trust-15	6189	1379404	2015
Sequoia Mortgage Trust 2013-3-15	6189	1567958	2015
YOU ON DEMAND HOLDINGS, INC.-15	4841	837852	2015
GREAT LAKES AVIATION LTD-15	4512	914397	2015
J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-CIBX-15	6189	1550221	2015
LEHMAN ABS CORP BCKD TR CRTS TOYS R US DB BCK SE 01-31-15	6189	1267753	2015
Bio-AMD Inc.-15	1000	1370030	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
CTI GROUP HOLDINGS INC-15	7372	355627	2015
LEHMAN ABS CORP GOLDMAN SACHS CAP 1 SEC BCK SER 2004-7 CLASS A1-15	6189	1288971	2015
Sunshine Financial Inc-15	6035	1500837	2015
SATYA WORLDWIDE, INC.-15	2731	1606069	2015
POSITIVEID Corp-15	3669	1347022	2015
GOLDEN PHOENIX MINERALS INC-15	1000	1042784	2015
GS Mortgage Securities Trust 2013-GC13-15	6189	1578422	2015
World Omni Auto Receivables Trust 2011-B-15	6189	1533684	2015
World Omni Automobile Lease Securitization Trust 2012-A-15	6189	1551059	2015
LEHMAN ABS CORP BACKED TRUST CERTS SER 2001-27-15	6189	1267746	2015
Polaris Futures Fund L.P.-15	6221	1428040	2015
AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP-15	6500	1023458	2015
FITWEISER HOLDINGS, INC.-15	700	1540334	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
COMMODITY ADVISORS FUND L.P.-15	6221	1369628	2015
Revett Mining Company, Inc.-15	1040	1404592	2015
COMM 2012-CCRE4 Mortgage Trust-15	6189	1558546	2015
TRIMAX CORP-15	3669	1094651	2015
CATO CORP-15	5621	18255	2015
AmREIT Monthly Income & Growth Fund IV LP-15	6798	1382787	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
PACIFIC HEALTH CARE ORGANIZATION INC-15	8090	1138476	2015
AFC BUILDING TECHNOLOGIES INC.-15	3420	1533030	2015
Sequoia Mortgage Trust 2012-1-15	6189	1536694	2015
Sequoia Mortgage Trust 2012-5-15	6189	1558904	2015
Virginia National Bankshares Corp-15	6021	1572334	2015
SANTANDER DRIVE AUTO RECEIVABLES LLC-15	6189	1383094	2015
DBUBS 2011-LC3 Mortgage Trust-15	6189	1527531	2015
GS Mortgage Securities Trust 2014-GC20-15	6189	1601744	2015
Black Ridge Oil & Gas, Inc.-15	1311	1490161	2015
MEDL Mobile Holdings, Inc.-15	7371	1487941	2015
Ottawa Savings Bancorp, Inc.-15	6035	1321070	2015
ON TRACK INNOVATIONS LTD-15	3674	1021604	2015
TRANSACT TECHNOLOGIES INC-15	3577	1017303	2015
OM Asset Management plc-15	6282	1611702	2015
ROGERS INTERNATIONAL RAW MATERIALS FUND LP-15	6221	1118384	2015
AmpliTech Group, Inc.-15	3669	1518461	2015
Fifth Third Holdings Funding, LLC-15	6189	1405332	2015
Twin Cities Power Holdings, LLC-15	6221	1541354	2015
Cole Office & Industrial REIT (CCIT II), Inc.-15	6798	1572758	2015
MANAGED FUTURES PREMIER ABINGDON L.P.-15	6221	1386164	2015
ATEL 14, LLC-15	7359	1463389	2015
BLUE DOLPHIN ENERGY CO-15	1311	793306	2015
Sound Financial Bancorp, Inc.-15	6035	1541119	2015
OCEAN BIO CHEM INC-15	2842	350737	2015
Navient Student Loan Trust 2014-7-15	6189	1613767	2015
TELKONET INC-15	3822	1094084	2015
SYPRIS SOLUTIONS INC-15	3823	864240	2015
PREMIER BIOMEDICAL INC-15	2836	1515740	2015
CareDx, Inc.-15	8071	1217234	2015
FMSA HOLDINGS INC-15	1400	1010858	2015
CATASYS, INC.-15	8090	1136174	2015
Cindisue Mining Corp-15	1000	1481339	2015
Modsys International Ltd-15	7371	1029581	2015
VERMILLION, INC.-15	2835	926617	2015
American Realty Capital - Retail Centers of America II, Inc.-15	6798	1609866	2015
BioCorRx Inc.-15	8093	1443863	2015
COAST DISTRIBUTION SYSTEM INC-15	5013	728303	2015
Citigroup Commercial Mortgage Trust 2014-GC21-15	6189	1605257	2015
Atlas Resources Series 28-2010 L.P.-15	1311	1487561	2015
THUNDER MOUNTAIN GOLD INC-15	1000	711034	2015
TEL OFFSHORE TRUST-15	6792	97148	2015
STRATS(SM) Trust for Allstate Corp Securities, Series 2006-3-15	6189	1357660	2015
Navient Student Loan Trust 2014-4-15	6189	1613764	2015
CAFEPRESS INC.-15	5900	1117733	2015
INTELLINETICS, INC.-15	7372	1081745	2015
AFS SenSub Corp.-15	6189	1347185	2015
Mentor Capital, Inc.-15	6799	1599117	2015
Cocrystal Pharma, Inc.-15	2834	1412486	2015
EnerJex Resources, Inc.-15	1311	8504	2015
GYRODYNE CO OF AMERICA INC-15	6512	44689	2015
SPECIAL DIVERSIFIED OPPORTUNITIES INC.-15	2890	911649	2015
PACIFIC WEBWORKS INC-15	7372	1086303	2015
Mill City Ventures III, Ltd-15	0	1425355	2015
SLC Student Loan Trust 2010-1-15	6189	1493611	2015
PostRock Energy Corp-15	1311	1473061	2015
Atlas Resources Public #18-2008 (A) L.P.-15	1311	1432987	2015
CABCO SERIES 2004-101 TRUST (GOLDMAN SACHS CAPITAL I)-15	6189	1289838	2015
GS Mortgage Securities Trust 2012-GCJ9-15	6189	1560456	2015
ATEL 15, LLC-15	7359	1519117	2015
Polonia Bancorp Inc-15	6035	1528610	2015
HPEV, INC.-15	8200	1399352	2015
SLM Student Loan Trust 2012-1-15	6189	1536720	2015
Yew Bio-Pharm Group, Inc.-15	100	1548240	2015
MAN AHL DIVERSIFIED I LP-15	6221	1052354	2015
